cam2_S9_Walking 1608 1.5404810905456543
cam2_S7_Purchases_1 1223 0.6962447166442871
cam2_S8_Waiting 1709 1.2971868515014648
cam4_S1_TakingPhoto_1 1072 1.3508999347686768
cam4_S7_Posing_1 2338 2.2943906784057617
cam2_S9_Purchases_1 1216 0.9723639488220215
cam4_S5_Phoning 2082 3.2322182655334473
cam4_S5_Directions_2 2063 2.4754045009613037
cam4_S7_Sitting_1 4527 7.247250318527222
cam4_S5_Waiting_1 4513 6.063894271850586
cam4_S8_Sitting_1 2069 2.634899139404297
cam2_S6_Walking 3609 2.9431378841400146
cam4_S9_Eating 0 3.248744249343872
cam4_S5_Directions_1 4969 5.322893857955933
cam4_S6_Smoking 3168 4.479640245437622
cam2_S1_SittingDown_2 3020 2.142542839050293
cam2_S1_Purchases_1 1062 0.9979619979858398
cam2_S9_Discussion_2 5302 5.426306247711182
cam2_S9_WalkTogether 1699 1.7055468559265137
cam2_S7_WalkTogether_1 2377 2.2503767013549805
cam4_S5_Posing 1880 2.049990177154541
cam2_S8_WalkDog 1632 1.420574426651001
cam4_S7_Smoking_1 4393 5.751167297363281
cam2_S8_Eating 2690 2.2576653957366943
cam4_S11_Discussion_1 2679 4.13512396812439
cam2_S5_Posing 1878 1.330009937286377
cam2_S7_Phoning_2 4346 4.062474250793457
cam2_S7_Smoking_1 4392 4.566955089569092
cam4_S6_Discussion 2414 2.5441079139709473
cam2_S8_Purchases_1 1266 1.018951654434204
cam4_S11_Photo 1985 2.48095440864563
cam4_S1_WalkingDog_1 1660 2.2265207767486572
cam4_S1_Phoning 2260 3.180478572845459
cam2_S9_Discussion_1 5870 6.049969911575317
cam2_S7_Sitting_1 4530 4.437278747558594
cam2_S11_Photo 1985 1.7450590133666992
cam4_S9_Discussion_2 5303 7.271711826324463
cam2_S11_Purchases 1036 0.8129940032958984
cam2_S9_Eating_1 2660 2.8833165168762207
cam4_S6_Waiting 2052 2.663106918334961
cam4_S5_Phoning_1 3272 5.027275800704956
cam4_S6_Posing 1157 1.5842323303222656
cam2_S7_Greeting_1 2209 2.054344892501831
cam4_S6_Sitting_2 1993 2.283118724822998
cam4_S5_Purchases_1 2473 3.113945245742798
cam2_S5_Directions_1 4969 4.28703761100769
cam4_S5_Sitting 3875 6.997574329376221
cam2_S7_Discussion_1 5408 5.072205066680908
cam2_S1_Smoking_1 2610 2.3679792881011963
cam4_S5_Smoking 3417 5.796168804168701
cam4_S1_Greeting 1147 1.637655258178711
cam2_S1_Directions 1609 1.0808091163635254
cam4_S9_Walking_1 2442 3.061523199081421
cam2_S6_Posing_2 1157 0.8784909248352051
cam4_S6_Photo 1670 2.554821491241455
cam4_S9_WalkTogether 1698 2.3459460735321045
cam4_S11_Posing 1405 1.687751293182373
cam4_S7_Discussion_1 5411 7.704918622970581
cam4_S7_Eating 3168 5.080733299255371
cam4_S1_Walking_1 3467 4.6606974601745605
cam2_S1_Directions_1 1380 0.9137833118438721
cam4_S9_Eating_1 2658 3.354020833969116
cam2_S5_WalkDog_1 1933 1.6710832118988037
cam4_S11_Sitting 2174 2.5861976146698
cam4_S11_Eating_1 2271 2.7751059532165527
cam4_S6_SittingDown 1590 1.288153886795044
cam2_S1_Sitting_1 3302 2.807910919189453
cam2_S1_Waiting 1790 1.3951334953308105
cam4_S7_Waiting_1 4198 5.209161281585693
cam2_S6_WalkDog 1590 1.6226615905761719
cam2_S1_Posing_1 1165 0.7203307151794434
cam2_S11_Waiting_1 2275 2.129359006881714
cam2_S1_Phoning 2260 1.861464023590088
cam4_S8_Waiting 1710 1.9184355735778809
cam4_S8_Smoking 3328 3.9423515796661377
cam2_S5_SittingDown 5199 3.9550724029541016
cam4_S8_Posing 1680 2.097966432571411
cam4_S6_Directions_1 2839 3.5977859497070312
cam4_S8_SittingDown 1497 1.3192472457885742
cam4_S6_WalkDog_1 1993 2.5214107036590576
cam4_S7_WalkDog 2728 3.8146538734436035
cam4_S11_Phoning_2 3488 4.54391884803772
cam2_S1_WalkTogether 1228 1.0873351097106934
cam2_S1_Waiting_1 1438 1.1269474029541016
cam4_S6_Purchases_1 1330 1.7082440853118896
cam2_S5_Smoking_1 3199 3.2526893615722656
cam2_S5_Photo 3318 2.9604763984680176
cam2_S7_Phoning 3581 3.657019853591919
cam4_S7_Sitting 2823 3.4071078300476074
cam4_S11_Purchases_1 1021 1.1657087802886963
cam2_S11_SittingDown 1836 1.3011577129364014
cam4_S8_Smoking_1 2928 4.023759365081787
cam4_S7_Waiting_2 4326 6.80240535736084
cam2_S9_Directions 2695 2.337430000305176
cam4_S7_Directions 2946 3.6556036472320557
cam4_S8_Greeting_1 1588 2.288609266281128
cam2_S5_WalkTogether_1 3013 2.8583977222442627
cam2_S7_Posing_1 2335 1.6037144660949707
cam2_S8_Photo_1 1610 1.2708451747894287
cam2_S5_WalkTogether 2980 2.957557439804077
cam4_S7_Phoning 3583 5.364441156387329
cam2_S6_Discussion 2414 1.8223142623901367
cam2_S11_Phoning_3 3387 3.812098264694214
cam4_S6_Purchases 1379 1.9205572605133057
cam2_S8_Sitting_1 2068 1.9444565773010254
cam2_S8_WalkTogether_2 2491 2.6952502727508545
cam4_S8_Directions 2024 2.47672176361084
cam4_S5_WalkDog 2130 3.042369842529297
cam2_S6_Waiting_3 2302 1.7197113037109375
cam2_S9_Waiting_1 1608 1.8854560852050781
cam2_S11_Walking_1 1636 1.9505367279052734
cam4_S6_Walking_1 2747 4.496072769165039
cam2_S11_Phoning_2 3488 3.9526638984680176
cam2_S5_Waiting_2 4854 5.468392848968506
cam4_S7_Photo 2151 2.9444806575775146
cam4_S9_Waiting_1 0 3.0738697052001953
cam4_S9_Greeting_1 2707 4.481337308883667
cam4_S6_WalkTogether_1 1623 2.149104118347168
cam2_S9_Smoking 4328 4.892889976501465
cam4_S8_Purchases_1 1269 1.8550622463226318
cam2_S6_Photo 1670 1.3295295238494873
cam2_S11_Directions 1820 1.4324314594268799
cam2_S8_WalkDog_1 1731 1.818897008895874
cam2_S6_Smoking_1 2897 4.024582624435425
cam4_S1_Directions 1610 2.294581174850464
cam2_S8_Smoking_1 2928 2.852997064590454
cam2_S1_WalkingDog 1770 1.7900302410125732
cam4_S11_WalkTogether_1 1789 2.691904067993164
cam2_S7_Discussion 5462 5.166570425033569
cam4_S5_Eating_1 3273 5.242233753204346
cam4_S6_Eating_1 2006 2.544537305831909
cam4_S6_Discussion_1 2719 3.8756935596466064
cam4_S9_Walking 0 2.352396011352539
cam4_S11_Smoking 2404 4.144430160522461
cam4_S1_Posing 990 1.5269970893859863
cam4_S8_Phoning_1 2961 4.119837284088135
cam4_S8_WalkTogether_1 2354 2.967867851257324
cam4_S5_Eating 2327 2.8800835609436035
cam4_S11_Directions_1 1548 1.6694324016571045
cam2_S7_SittingDown 4537 3.289818048477173
cam4_S1_WalkingDog 1773 2.738358974456787
cam2_S5_Greeting_2 3195 2.4056169986724854
cam4_S1_Purchases 1150 2.1767513751983643
cam2_S8_Walking 3671 3.360482692718506
cam4_S1_Sitting_1 3303 6.855587959289551
cam4_S11_Discussion_2 2195 3.6332199573516846
cam2_S1_Smoking 2476 2.7316770553588867
cam4_S11_SittingDown 1836 1.8111066818237305
cam4_S9_Directions 2695 3.766566276550293
cam2_S7_Posing 2916 2.0414369106292725
cam2_S8_Greeting_1 1593 1.2051246166229248
cam2_S8_Posing_1 1806 1.9520556926727295
cam2_S5_SittingDown_1 3919 3.0736916065216064
cam4_S7_Smoking 4864 7.2010180950164795
cam2_S6_Directions_1 2840 2.4065182209014893
cam4_S1_Greeting_1 1264 1.7329223155975342
cam4_S9_Phoning_1 3816 5.651679277420044
cam2_S8_Smoking 3327 3.0961904525756836
cam2_S7_Photo 2141 1.3813047409057617
cam4_S6_Phoning 2083 3.0582222938537598
cam2_S8_Walking_1 3728 3.6791622638702393
cam2_S5_Discussion_3 5928 5.744001626968384
cam2_S6_WalkDog_1 1994 1.9567973613739014
cam2_S1_Eating 2716 2.5725595951080322
cam2_S5_Directions_2 2062 1.9176373481750488
cam4_S9_SittingDown 2929 3.669093370437622
cam2_S6_Greeting_1 1979 1.7128727436065674
cam4_S5_Discussion_2 6085 7.446449041366577
cam2_S1_Discussion_1 3804 3.833944082260132
cam4_S11_SittingDown_1 1999 1.9061567783355713
cam2_S6_Smoking 3168 3.7966156005859375
cam4_S5_Photo_2 2780 3.144841194152832
cam2_S7_Eating 3169 3.792123794555664
cam4_S1_Waiting 1790 2.7410736083984375
cam2_S6_Purchases_1 1330 1.1853256225585938
cam4_S11_Smoking_2 2763 3.712251901626587
cam4_S5_Posing_1 2241 2.754577159881592
cam4_S8_Waiting_1 1606 1.6859805583953857
cam4_S1_Posing_1 1166 1.574882984161377
cam4_S5_SittingDown 5201 6.0026326179504395
cam4_S8_WalkDog_1 1731 2.1159567832946777
cam2_S8_Greeting 1442 1.1773827075958252
cam2_S6_Phoning 2083 2.189289093017578
cam4_S1_Smoking 2476 4.527782201766968
cam4_S7_Purchases 1522 1.4288215637207031
cam4_S1_WalkTogether 1227 1.6740660667419434
cam2_S5_Sitting 3875 3.816053628921509
cam4_S5_Greeting_2 3191 4.098480701446533
cam2_S11_Smoking_2 2763 3.0634849071502686
cam2_S5_Eating_1 3274 3.0859451293945312
cam2_S5_Greeting_1 1470 1.3432514667510986
cam4_S1_Eating 2717 4.1966633796691895
cam4_S8_Eating_1 2803 3.4227731227874756
cam2_S11_Greeting_2 1692 1.3945505619049072
cam2_S9_Directions_1 2352 1.8850369453430176
cam2_S7_Smoking 4863 5.888715982437134
cam4_S11_Walking_1 1636 2.165591239929199
cam4_S11_Walking 1616 2.1254167556762695
cam2_S8_Directions 2024 1.511225938796997
cam4_S1_WalkTogether_1 1267 1.4293889999389648
cam2_S9_Photo 2341 2.1177237033843994
cam4_S9_Sitting_1 3068 4.109783411026001
cam2_S7_Purchases 1515 0.860008955001831
cam4_S7_Greeting 2153 2.3717715740203857
cam2_S11_Smoking 2405 2.8211617469787598
cam4_S9_Sitting 2958 3.896568536758423
cam2_S9_WalkTogether_1 1682 1.842066764831543
cam4_S7_SittingDown_1 6338 7.2199342250823975
cam4_S11_WalkDog_1 1183 1.392296314239502
cam2_S1_Walking 3132 3.0894296169281006
cam4_S9_Purchases 1527 1.645052433013916
cam4_S6_Greeting_1 1979 2.042600154876709
cam4_S5_WalkTogether 2980 3.639277219772339
cam4_S8_Sitting 2136 2.7271904945373535
cam4_S11_WalkTogether 1357 2.093252182006836
cam4_S7_WalkDog_1 2636 3.8859164714813232
cam4_S7_Directions_1 2544 3.3014471530914307
cam4_S6_Sitting_1 1812 1.791771411895752
cam2_S9_Sitting_1 3068 3.113424301147461
cam2_S5_Discussion_2 6085 5.277000427246094
cam2_S5_Purchases_1 2473 1.7518532276153564
cam4_S5_Walking 2518 3.1977598667144775
cam2_S7_Greeting 2152 1.8834118843078613
cam4_S6_Eating_2 2224 2.6408286094665527
cam2_S7_WalkDog_1 2635 2.345669746398926
cam4_S9_Greeting 0 1.6776881217956543
cam4_S1_Purchases_1 1057 1.631267786026001
cam4_S5_Purchases 3120 3.5610790252685547
cam2_S1_Posing 988 0.6239862442016602
cam4_S1_Walking 3126 3.7403676509857178
cam2_S5_Phoning_1 3273 3.1703641414642334
cam2_S1_Greeting_1 1262 0.8460128307342529
cam2_S7_Photo_1 1874 1.0797314643859863
cam4_S9_Photo_1 0 1.8638997077941895
cam2_S1_Phoning_1 2632 2.4465904235839844
cam4_S6_Posing_2 1156 1.3100223541259766
cam2_S8_Posing 1678 1.390592336654663
cam4_S7_Walking_2 226 0.2946467399597168
cam4_S5_Sitting_1 3933 6.633848190307617
cam4_S5_Greeting_1 1470 1.5703487396240234
cam4_S11_Directions 1821 2.1499736309051514
cam4_S5_WalkTogether_1 3012 3.7235639095306396
cam2_S9_Sitting 2958 2.6555001735687256
cam4_S5_Photo 3321 3.7100062370300293
cam2_S6_Walking_1 2748 2.549119234085083
cam2_S11_Posing_1 1476 1.1292753219604492
cam4_S11_Waiting_1 2276 2.821810245513916
cam4_S9_Purchases_1 1221 1.3878419399261475
cam4_S6_WalkTogether 1584 1.7012419700622559
cam2_S11_Greeting 1804 1.203665018081665
cam2_S11_SittingDown_1 1999 1.3864507675170898
cam2_S9_Purchases 1527 1.2864108085632324
cam2_S9_SittingDown_1 1551 1.1934773921966553
cam2_S9_Walking_1 2442 2.994662284851074
cam2_S1_Discussion 3838 4.1319739818573
cam2_S1_Eating_2 2353 2.0169620513916016
cam2_S6_Sitting_2 1993 1.4604966640472412
cam2_S6_Greeting 1617 1.3963663578033447
cam2_S7_Sitting 2823 2.2149767875671387
cam4_S5_WalkDog_1 1933 2.7925961017608643
cam4_S1_SittingDown_2 3020 4.461723566055298
cam4_S1_TakingPhoto 1033 1.5007638931274414
cam4_S9_Discussion_1 5870 8.339704990386963
cam2_S6_SittingDown_1 1869 1.0175373554229736
cam2_S8_Directions_1 2007 1.4880714416503906
cam4_S8_WalkTogether_2 2489 2.9573099613189697
cam4_S5_Walking_1 2996 3.720446825027466
cam2_S8_Phoning 3311 2.7576441764831543
cam4_S6_Directions 2817 3.201592206954956
cam2_S11_WalkTogether 1358 1.2033724784851074
cam2_S9_Eating 2680 2.1187002658843994
cam4_S7_Eating_1 3758 5.7795188426971436
cam2_S11_Waiting 2256 1.8990943431854248
cam2_S1_Walking_1 3473 3.2471442222595215
cam4_S9_Photo 0 3.025263547897339
cam4_S6_Waiting_3 2303 2.8864331245422363
cam4_S8_Walking 3685 4.394852876663208
cam4_S7_Posing 2916 3.485495090484619
cam2_S1_Purchases 1153 1.0268168449401855
cam2_S11_Posing 1405 1.0422189235687256
cam2_S1_TakingPhoto_1 1072 0.6397898197174072
cam2_S8_Phoning_1 2965 2.8433430194854736
cam2_S6_Discussion_1 2719 2.1329267024993896
cam2_S9_SittingDown 2930 2.357254981994629
cam2_S5_Eating 2327 2.121018171310425
cam2_S8_Waiting_1 1601 1.0853898525238037
cam4_S9_Posing 1960 2.532599925994873
cam4_S7_Photo_1 1869 2.0450170040130615
cam2_S6_Sitting_1 1811 1.0683355331420898
cam2_S11_Photo_1 1542 1.299466609954834
cam2_S1_Sitting_2 2610 2.001826524734497
cam2_S5_Photo_2 2779 1.9765455722808838
cam4_S11_WalkDog 1430 1.642432451248169
cam2_S11_Directions_1 1548 1.1348176002502441
cam2_S9_WalkDog_1 2212 1.9175338745117188
cam4_S8_Eating 2690 3.30029034614563
cam4_S11_Purchases 1036 1.0835559368133545
cam4_S6_Walking 3604 4.801109313964844
cam2_S6_Eating_2 2225 1.7504353523254395
cam2_S11_Purchases_1 1021 0.8863632678985596
cam4_S6_Greeting 1617 1.8162405490875244
cam2_S1_Greeting 1146 0.8874733448028564
cam2_S9_Phoning_1 3814 3.327115774154663
cam2_S5_Posing_1 2240 1.7484376430511475
cam2_S9_Greeting 1442 1.0876045227050781
cam2_S7_WalkDog 2724 2.7006640434265137
cam4_S8_Photo 1696 1.7797236442565918
cam2_S1_WalkTogether_1 1271 0.9977521896362305
cam4_S11_Photo_1 1541 1.916917085647583
cam4_S8_SittingDown_1 1548 1.2657873630523682
cam2_S11_Eating 2199 1.958820104598999
cam4_S8_WalkDog 1635 2.108798027038574
cam4_S6_Photo_1 1773 2.3180575370788574
cam2_S9_Waiting 3308 2.8567049503326416
cam2_S11_Sitting_1 1853 1.9002354145050049
cam2_S6_WalkTogether 1589 1.3293027877807617
cam2_S5_Purchases 3119 2.5376827716827393
cam4_S6_Smoking_1 2892 4.389732122421265
cam4_S11_Posing_1 1478 1.812298059463501
cam4_S9_Waiting 3308 4.149801015853882
cam4_S9_WalkDog 2233 2.4842069149017334
cam2_S8_WalkTogether_1 2353 2.3100481033325195
cam4_S9_WalkDog_1 2212 2.544233560562134
cam2_S6_Eating_1 2006 1.5235965251922607
cam4_S9_SittingDown_1 0 1.678645372390747
cam2_S1_WalkingDog_1 1660 1.5019395351409912
cam2_S7_Walking_1 3630 2.961111545562744
cam4_S7_Greeting_1 2205 2.9531641006469727
cam4_S8_Walking_1 3728 4.603208541870117
cam2_S8_SittingDown 1495 0.8971199989318848
cam4_S9_Smoking_1 4371 5.153102874755859
cam4_S7_Purchases_1 1228 1.0212838649749756
cam2_S5_Waiting_1 4512 3.835437059402466
cam4_S5_SittingDown_1 3922 3.5761892795562744
